"ID","sM1","sM2","sM3","sM4","AveExpr","F","P.Value","adj.P.Val"
"1624205_at",0.172249151250001,0.151774599250008,0.174932307000005,0.0181680952499983,10.918046877775,8.25435414357165,0.000198920463835442,0.00797702634656923
"1631787_at",-0.057230910000003,-0.105436202499993,0.177970962500003,0.0222050999999954,9.41620812285,8.24150062354584,0.000201056951046412,0.00802708916410278
"1633534_s_at",0.497874905249997,0.479671699500004,0.452537751749999,0.430612715249998,8.90280901985,8.23921297128216,0.000201439777154891,0.00802708916410278
"1627278_s_at",0.320057572999999,0.300652241750007,0.226318220250001,0.163003050749995,9.619069350675,8.22930487398533,0.000203106904988416,0.00806807051513732
"1641207_s_at",0.230192423249998,1.57802500106996e-05,0.160727402750005,0.0575188342499979,10.5908439153,8.21458158019474,0.000205611664280958,0.00811619744717777
"1628524_at",0.0544009805000005,0.15490102700001,0.239558400000002,0.0537139032499976,8.1114692434,8.21045561252527,0.000206319519604307,0.00811619744717777
"1637839_at",0.1524855925,-0.0200235774999875,0.278234897500008,0.0683785175000011,10.3281260525,8.21039093088992,0.000206330637268945,0.00811619744717777
"1638571_at",0.0599023759999966,0.066502066250008,0.194327716500002,-0.0261789775000043,7.672985586675,8.20715010890509,0.000206888503640852,0.00811619744717777
"1629467_at",0.301688585,0.287983302000005,0.177611423000002,0.372061826249999,6.64366736845,8.20102411325948,0.000207947446321534,0.00813248341155918
"1635817_at",-0.09864060625,-0.285683484999993,0.000110073750003714,-0.0597038837499992,6.844444335875,8.19123911639555,0.000209650979866856,0.00817379993110531
"1638870_at",0.0449213224999987,0.138391472500006,0.187266217500001,-0.0440096125000053,8.421849457525,8.1776847396256,0.000212035555745476,0.00824133273900571
"1627261_s_at",0.0899288425000018,0.0427199600000074,0.132986307500002,-0.0642025775000024,10.799451595,8.16894887965838,0.00021358785248448,0.00827620169504278
"1629551_s_at",0.0835179549999987,-0.109128940249991,0.188859545000004,-0.00140790975000282,8.413169267375,8.14351379640848,0.000218177388588183,0.00842818584907013
"1624321_at",0.4275941175,0.359738712000009,0.341307499250005,0.38802655275,9.416668150125,8.11838037235342,0.000222816686788214,0.00858115971801438
"1626894_at",0.020811088249999,0.139191174750005,-0.102812574999997,0.0593967422499975,6.880848722325,8.10704041906008,0.000224944477733502,0.00861111953368428
"1634075_at",0.595735636999997,0.54685286525001,0.500334458750004,0.518139146999996,8.128000444,8.10696872588182,0.000224957999217528,0.00861111953368428
"1636363_s_at",0.277270023250002,0.288237518500011,0.254576812750007,0.225244320500001,10.545356192625,8.09969458700635,0.00022633446488278,0.00863763432144798
"1632730_at",0.0441302189999986,0.0290642262500063,0.208778372500002,-0.0218364957500041,7.728524671225,8.08468106209836,0.000229204117893825,0.0086925725213998
"1637011_at",0.44769631,0.519743182000005,0.388847555000001,0.378657601249996,6.857423405375,8.08394772305067,0.000229345283990721,0.0086925725213998
"1630396_at",0.261287710749999,0.206245193500006,0.252635930000002,0.130190518249998,9.209373439225,8.08138962309223,0.00022983844380522,0.0086925725213998
"1640461_at",0.0748886020000006,0.0500419672500092,0.185553089000009,-0.00362397499999734,8.37887127875,8.06421035063359,0.000233179974913138,0.00879262520329182
"1635631_a_at",0.102992595000003,0.0483074350000123,0.252406425000004,0.0604785125000014,9.9566679333,8.05731054690555,0.000234536704225932,0.00881746323744635
"1631059_at",0.217313699749998,0.124911185750009,0.236672528500002,0.142152799249996,9.639231822825,8.05039731287598,0.000235904580238685,0.00882822869832123
"1626456_at",0.478366095999999,0.410639894750005,0.495922090500005,0.351095903,10.028395745425,8.04880520531414,0.000236220812225505,0.00882822869832123
"1623021_at",0.0658368124999988,-0.0414264224999901,0.138930750000007,-0.020224390000001,11.86967738225,8.0285365606489,0.000240286699435454,0.00895369199784265
"1640506_at",0.351814029499998,-0.0887503092499937,0.285796433000002,0.19355176,7.92008941565,8.02474403442122,0.000241055792590405,0.0089559316823588
"1630055_a_at",0.1318845915,0.0342740402500077,0.124879925000004,0.000613431749998838,9.7092709606,8.01845940932565,0.0002423360888517,0.00897709523277031
"1636189_at",0.057892720249999,0.0278951975000101,0.121657861500005,-0.100802384250002,10.375093227875,8.00746356927103,0.000244593746950385,0.00903423453648324
"1640833_at",0.08938773625,0.0365535927500122,0.203403895750006,0.00720051574999836,7.66887949125,7.97930592503793,0.00025047867379891,0.00922462567763216
"1640126_at",-0.184732406999999,0.0801925292500103,-0.168651307999995,-0.104603992250001,7.675755454775,7.96423137873986,0.000253691577429523,0.00930280918108978
"1629391_at",0.123151270250003,-0.0506104099999911,0.274239859500008,0.0701899057499995,8.383306857375,7.96229537450356,0.000254107402573498,0.00930280918108978
"1625626_at",0.141647224000001,0.14004482450001,0.260622046250005,0.0669167750000002,7.91808290655,7.95710503306576,0.000255225826913,0.00930280918108978
"1632777_at",0.0734948537499962,0.00994839250000457,0.197594229250002,-0.0225413440000013,9.067118870325,7.95320147583608,0.000256070454995248,0.00930280918108978
"1639094_at",0.108051904749994,0.0221701685000042,0.182203454750001,0.035536555749994,9.204373451375,7.9522174304241,0.000256283850144019,0.00930280918108978
"1632840_s_at",0.225556929999998,0.273859134750007,0.154683432000001,0.204988932249998,8.91561821565,7.92937454328452,0.000261291494887422,0.00941560638094935
"1639723_at",0.00390265424999514,0.304301189250005,0.0623752480000035,-0.0155031197500031,8.313506957975,7.9287666379458,0.000261426187578721,0.00941560638094935
"1624361_s_at",0.237914977499998,0.206747205000011,0.277961680000003,0.224451959999999,11.93806880125,7.92461940606589,0.000262347075312599,0.00941560638094935
"1622925_at",0.39038483975,0.394285254500007,0.372787067500004,0.168633129750001,9.10358731505,7.9217426975135,0.000262987890628594,0.00941560638094935
"1641465_at",0.0666163674999991,-0.0209282977499923,0.183073923750004,-0.0322862317500006,9.27401234465,7.92115865937568,0.000263118196047745,0.00941560638094935
"1631115_at",0.00797192400000002,-0.139374786249993,0.0937367912500031,-0.039394849500002,7.35922253695,7.91569308031378,0.000264340993258275,0.00943264244869641
"1627798_at",0.0607926129999976,0.00548979675000805,0.207330030750003,0.00574862849999835,8.101860111025,7.90910688946593,0.000265822614154878,0.0094587922873364
"1626023_at",0.0573625874999975,0.0687545705000074,0.179681721750003,-0.030734702250002,7.47027757145,7.90051749677675,0.000267768284735919,0.00950126115950597
"1623513_at",0.221856348999999,0.241579556500009,0.232943347000004,0.127069018249998,9.07075899305,7.89492856347734,0.000269042499323058,0.00951973347744782
"1632350_at",0.100594489999995,-0.0963975749999921,0.235590242500002,0.0167675824999929,8.9580209814,7.874463593475,0.000273764142719066,0.00965974483471296
"1635005_a_at",0.289090824750002,0.156219416500011,0.252492956750006,0.173843248000003,8.402834642175,7.85042485706585,0.000279424236766019,0.00982559889386965
"1623934_at",0.106063085749999,-0.013409361749992,0.143615864000004,-0.0522971487500028,9.254612314325,7.84777813665407,0.000280055063052575,0.00982559889386965
"1631889_at",0.336319339749998,0.299661303750007,0.330995734250005,0.198618184249996,7.458756672575,7.84093172304247,0.000281693959809391,0.00982559889386965
"1627290_at",-0.0614047582500015,-0.000422707499992736,-0.122069641499997,0.120545432499997,7.085190106525,7.8386055653126,0.000282253137571883,0.00982559889386965
"1639292_at",-0.0198642037500005,-0.136217003249993,0.0727377975000016,0.159550807749997,7.260049535,7.8381876032109,0.000282353736421365,0.00982559889386965
"1637774_s_at",0.146407893250001,-0.0844911064999918,0.123521402500004,-0.0368795967500004,8.664348140875,7.83301911183262,0.000283600921553908,0.00984188692601363
"1635444_at",0.245848467499997,0.18473598075001,0.108732902000001,0.172959764749998,9.5426299299,7.82959171811278,0.000284431231278967,0.00984365839319429
"1640948_at",0.108158580000001,-0.0201435999999902,0.1367580625,0.092218619999997,11.5935029635,7.82517358436443,0.000285505407533319,0.00985383690699696
"1641494_at",0.0475312799999994,-0.0217949874999874,0.139993905000008,-0.0324064574999969,10.463407071,7.80933340951928,0.000289392558818809,0.00996078147956184
"1640962_s_at",0.0211229657500001,0.0340408567500061,0.0791927810000042,-0.154074716000001,9.602416436875,7.80333407808372,0.000290879587457606,0.00998475801294696
"1624860_at",0.178667718749995,0.146481132500005,0.26365531175,0.0778302284999945,8.014067267775,7.79611061620046,0.000292680930250285,0.0099980870147455
"1635527_at",0.0506937482499987,-0.0571233177499915,0.150826471500006,0.0147818857499997,8.63557192285,7.79543161408209,0.000292850870444572,0.0099980870147455
"1629331_at",0.095416587499999,0.125937755000008,0.245310922500005,0.0594012699999968,9.61442703635,7.78982555509437,0.000294258006016779,0.010019048873326
"1622977_at",-0.038814566000001,-0.162087400499992,0.0881243145000035,-0.0661708270000005,6.92923067065,7.77019199529442,0.000299243595863279,0.0101524198827818
"1627550_a_at",0.0952038362500023,-0.0522880637499945,0.147771759250006,-0.00139753324999958,9.083618139525,7.76293821727455,0.000301108440761795,0.0101524198827818
"1641472_at",0.11191474,0.201021920000006,0.228514965000002,-0.00294000000000594,8.432955239,7.76117440669906,0.000301563775090481,0.0101524198827818
"1638749_at",0.323997159249997,0.290922063500008,0.202700166750004,0.284328267999998,6.9586572269,7.75871630620404,0.000302199576402002,0.0101524198827818
"1639312_at",0.187383877499998,0.0591434900000118,0.218558440000007,0.116144567499998,13.728144042,7.75204920546304,0.000303931315565934,0.0101524198827818
"1630958_at",0.0423850665000014,-0.0630279339999849,0.0712867690000074,0.0863103237500003,9.546702489725,7.75195144156885,0.000303956788270375,0.0101524198827818
"1626831_at",0.129755485,-0.03217037499999,0.195031222500005,0.0575429200000022,11.29465736325,7.75184876600725,0.000303983543193629,0.0101524198827818
"1638060_at",0.257506628000002,0.222310540000011,0.255774209500004,0.114309694749997,9.16743336935,7.74946754678178,0.000304604744741474,0.0101524198827818
"1628186_at",0.094983225750001,0.0472030622500075,0.263706661500004,0.0448645132499994,7.9837470214,7.73824051355542,0.000307552019116064,0.0102132528992013
"1637226_at",0.079600977250001,-0.00987695024999269,0.214359921500002,0.0336037794999982,9.760881538775,7.73636642349521,0.000308046972339749,0.0102132528992013
"1634722_s_at",0.0411797199999979,0.031671110000004,0.157109800000003,-0.0914881400000018,11.33051130725,7.72356789726925,0.000311450051072798,0.0102990498564178
"1624080_s_at",0.449974813500002,0.456708935750007,0.361224023750004,0.300430691249999,10.278547663925,7.7192025132323,0.00031262000290252,0.010310746414268
"1629055_a_at",-0.0103430625000049,0.197550235000008,0.00126503250000365,0.00478551249999182,12.76275659325,7.71160670782583,0.000314666991685784,0.0103375714983844
"1630199_at",0.101393567749997,0.104648017750004,0.2587162025,0.0605395884999931,7.823689371825,7.71011727710316,0.000315070062292433,0.0103375714983844
"1635410_at",-0.317434583500005,0.112873922000008,-0.0378419354999968,-0.0355498245000012,9.1962299087,7.70192661775311,0.000317296551480844,0.0103585386185222
"1639598_at",0.0638701949999971,0.106452052500008,0.210980442499999,-0.0341865025000088,8.516776227675,7.70173387367745,0.000317349148620021,0.0103585386185222
"1624949_at",-0.000393589249999771,0.101517410000008,0.164234925000005,-0.105897231750006,8.30263244125,7.6954904509251,0.000319057963051508,0.0103669061294729
"1640098_at",0.116778880249997,0.0602635265000093,0.166563021000004,0.0323059487499973,8.849990148575,7.69480244768373,0.000319246871783166,0.0103669061294729
"1625392_at",0.155266867500003,-0.0547743249999906,0.140799430750005,0.0503403039999997,9.45712832055,7.67944244122628,0.000323495769101642,0.0104381715982839
"1636257_at",0.104960544999998,-0.0652295002499939,0.159036980000004,0.0511804929999977,9.22462091615,7.67783534273092,0.000323943821722253,0.0104381715982839
"1638342_at",0.0721159032499994,0.00289227500000955,0.197111172500003,-0.0119936530000029,10.411673042275,7.67512373583611,0.000324701317905468,0.0104381715982839
"1632495_at",0.129276561250002,0.0980841597500106,0.188497186250006,-0.0053612489999999,8.004034404125,7.67365739671648,0.000325111736488983,0.0104381715982839
"1625521_at",0.130108047500001,0.175612937500008,0.242157102500003,0.0115217774999978,8.3329936336,7.67201135337912,0.000325573116665917,0.0104381715982839
"1634719_at",-0.0686538250000011,-0.071323114999994,0.0810757074999993,-0.100142905000008,9.661941281375,7.65000242784316,0.000331810136094816,0.0106112041497461
"1634895_s_at",0.222828012499999,0.170173245000013,0.258147082500006,0.118436362499999,11.250824551,7.62759622811048,0.000338291701242489,0.0107911635608463
"1636099_s_at",0.30394057575,0.542831396000006,0.295229322000003,0.351121486249999,6.996915080625,7.61628636428773,0.000341614869874117,0.0108697204943321
"1636202_s_at",0.3875369425,0.208191895000009,0.211623010000005,0.263677094999999,10.239656976,7.6097302147463,0.000343557289630568,0.0108824720626346
"1624627_s_at",0.0696966175000018,0.0352951550000107,0.205352090000005,0.0130514549999994,11.15433863075,7.60912018340504,0.000343738628324191,0.0108824720626346
"1624456_at",0.0126474110000014,0.115023655250011,0.200408766750007,-0.0419114640000036,7.897657571775,7.59856083243983,0.000346893850682212,0.0109549078045442
"1634079_at",0.16667598075,0.257547540000008,0.197296497500004,0.0749377837499985,7.7854754844,7.59436075475768,0.000348157499181714,0.010967395335819
"1640314_at",0.0497691869999999,0.13795671425001,0.161916091000005,-0.0727725717499998,7.7239778281,7.58396213690048,0.000351307370407415,0.0110390913009614
"1628832_s_at",0.0532268262499986,0.151593051750007,0.163259199250005,-0.048357076000002,7.368434936975,7.57092841695266,0.00035529871451512,0.011136807349268
"1640162_at",0.385352211249998,0.340688394500006,0.295270397000003,0.246475322249999,7.773062143775,7.56304524105778,0.000357736400004936,0.0111854609031246
"1636466_s_at",0.024168882499997,0.0659959800000083,0.193904397500003,-0.0384500225000037,9.0407860275,7.55680501207568,0.000359678772916047,0.0112184253320383
"1631172_at",0.154019027499995,0.0544581800000028,0.134544571000001,-0.0360661192500036,7.85894127815,7.55252294773263,0.000361018182983244,0.011232467210454
"1634003_at",0.258770032750003,0.212564010000009,0.248445053750005,0.1529731525,8.598721922125,7.54937063750613,0.000362007632306031,0.0112355784061174
"1641519_at",0.0990460882499997,0.107433056000006,0.158923367000001,-0.070545421500003,7.5293193151,7.53234409413455,0.000367402500482621,0.0113750695737658
"1625844_s_at",0.062083978499996,0.211522083000006,0.14958386725,-0.0301764195000045,8.44119495825,7.52489655839096,0.000369789328099186,0.0114209750429069
"1640608_at",0.0540114474999971,-0.101669027499993,0.1133199825,-0.0151025950000037,11.539970445,7.52205267637797,0.000370705137812706,0.0114213348801222
"1631158_at",0.139467374999999,-0.0522438374999936,0.297919547500003,0.134465497499995,10.1308712301,7.50319711584127,0.000376839077984047,0.0115571006369831
"1627609_at",0.144464147750001,0.0827469932500078,0.221406249750003,0.0428584994999985,10.728749375775,7.50288497154935,0.000376941534391784,0.0115571006369831
"1624693_at",0.162559275,0.0686891400000063,0.226413870000001,0.0633937224999945,11.49063377075,7.49399514730557,0.000379872065855797,0.0116009640004418
"1631745_at",0.1119715465,0.0151833297500081,0.153253313250004,0.0235545477499981,10.2041899101,7.49297800895977,0.000380208921483764,0.0116009640004418
"1640736_at",0.003575802500003,-0.275629574999992,0.0413082725000047,-0.016704640000003,9.53805454675,7.48839810545689,0.000381729669843255,0.0116192992517108
"1631047_at",0.131112727000002,0.122233093000008,0.248725153250004,0.0530314757499992,7.4355326247,7.45140615850611,0.000394254784089771,0.0119716981553413
"1634780_at",0.12670867225,-0.0752493962499923,0.188774831500004,0.138388293749999,6.6435013442,7.4471323747716,0.000395730026978008,0.0119876779395352
"1632510_at",0.243429269749997,0.194538291250007,0.263308605000001,0.203355072499997,9.4008638554,7.4387848888556,0.000398628563068329,0.0120465933221989
"1629295_at",0.395197181749994,0.395266073000004,0.26169855975,0.249773908999996,9.93621833185,7.4306727348433,0.000401467225625501,0.0120886489799115
"1637476_at",0.0786467752499984,0.0978250562500076,0.179220599500004,-0.00322085025000085,7.4869420613,7.42934419742556,0.000401934180776033,0.0120886489799115
"1636128_at",0.0643502289999986,0.0893184797500055,0.276637038500004,0.026944636749997,8.03372489215,7.42262207160304,0.000404305831225689,0.0121090915995384
"1633023_at",0.124246987500004,-0.10019203999999,0.302071587500008,0.173374909999999,9.934727326125,7.42162458326006,0.000404659035472749,0.0121090915995384
"1637239_s_at",0.13102484375,-0.0330433644999943,0.283828482500004,0.147634146749997,7.364601011025,7.41928240395736,0.00040548968861659,0.0121090915995384
"1628671_a_at",0.387716405500004,0.482319590500011,0.408452028000009,0.290587583,9.4180108197,7.41614722900621,0.000406604442919305,0.0121137436862185
"1638742_at",-0.179133933999999,0.26820319150001,-0.0156859317499958,-0.0283340422500018,7.492573737425,7.41323648404357,0.00040764234285314,0.0121160895880491
"1627106_a_at",0.1623441725,-0.0423153049999891,0.105913722500003,0.0853909024999977,11.31622462725,7.40502600129424,0.000410585351199521,0.012174915859982
"1633661_at",0.176426368999996,0.0315149657500076,0.157229307250004,0.0607620549999979,9.82186089495,7.39451181756179,0.000414387452241354,0.0122588812569386
"1633400_at",0.223231017249997,0.095010017000007,0.16360966475,0.111767099749999,10.88287031425,7.39143996116129,0.000415505405553532,0.0122632343059631
"1640534_s_at",0.249631923999999,0.462856086000006,0.158532421750003,0.184447984749999,7.590064858625,7.38364831326207,0.000418355595715815,0.0122916686251649
"1625719_at",0.437680857499999,0.412632715000007,0.404301170000003,0.313510332499995,11.39389188675,7.38348669094703,0.000418414938950356,0.0122916686251649
"1638869_at",0.0464869907499974,-0.0973097387499902,0.161747388500002,0.0038065067499975,7.52167273075,7.37844607817259,0.000420270254219962,0.0123175263371382
"1634243_a_at",0.0486878050000001,-0.13764626499999,0.0315098825000089,-0.0820622775000004,11.82742859225,7.37278682137423,0.000422363802512744,0.0123440520588951
"1628292_s_at",0.10090141,0.0921390625000056,0.129317557500001,-0.0627008757500027,10.030140341425,7.37072393699537,0.00042312971354509,0.0123440520588951
"1627469_at",0.0168139200000015,0.0837987082500051,0.125594256750005,-0.0568372952500029,7.17455490505,7.35690281721237,0.0004282998468648,0.0124660913953828
"1640657_at",0.248682488500001,0.294136266500006,0.233695041500003,0.258707926499998,6.93044558495,7.35085811769563,0.000430582289767871,0.0125037137571213
"1632751_at",0.0492764754999975,-0.0290796727499938,0.16488782975,-0.0560016335000029,7.851835876875,7.34431625210419,0.00043306717597844,0.012547028823302
"1641333_s_at",0.207273118250001,0.285474714000007,0.174078998500002,0.200743503999999,7.794053783075,7.34006196046983,0.000434691397191333,0.0125652671151508
"1626782_at",0.0623093050000003,-0.0289282749999904,0.162261635000006,0.000760505000001466,11.64792524775,7.33430127016301,0.000436901165204301,0.0126003094037916
"1637969_at",0.1233804085,-0.00977491449998613,0.200417908500008,-0.00221835224999811,8.237747336275,7.32612716718895,0.000440057418227153,0.0126091418270389
"1630688_at",0.180414224999995,0.0940724625000167,0.192366097500009,0.0342156799999982,13.1606872405,7.32471349855092,0.000440605753328788,0.0126091418270389
"1641553_at",0.00484292224999816,-0.036250318749997,0.15972057775,-0.0452112157500038,8.0759462946,7.31849390100725,0.000443026940996317,0.0126091418270389
"1639629_at",0.121508102999996,-0.0471490249999924,0.153845900500006,0.0571586784999987,9.957212925325,7.3161001602979,0.000443962586818151,0.0126091418270389
"1626815_a_at",0.145318255749997,-0.00908011874999515,0.117216117250001,0.0783020617499961,7.4735031925,7.31560752769277,0.000444155406014428,0.0126091418270389
"1638677_at",0.0463825487500014,0.0162388360000083,0.203922142250006,0.0038498962500011,7.080429808575,7.31264944834365,0.000445315106655194,0.0126091418270389
"1631081_a_at",0.0523611225000034,0.0925278575000119,0.170319275000005,-0.0432371874999964,8.800847296725,7.31030730295737,0.000446235638352325,0.0126091418270389
"1625190_at",-0.0172085022500008,-0.208572360749994,0.0607281732500047,-0.0694548092500025,6.796130338625,7.30879800325505,0.000446829919129449,0.0126091418270389
"1635900_at",0.0142639074999948,-0.200775814999986,0.116904757500006,-0.0407162825000036,11.969085721,7.30810071330114,0.000447104761068374,0.0126091418270389
"1634461_at",0.15393937225,0.185602714750007,0.154886150250005,0.0501993604999962,9.6300889754,7.30788626521997,0.000447189323821518,0.0126091418270389
"1634918_a_at",0.163095869999994,0.0129675400000071,0.231643102500003,0.0681971524999945,12.3108924715,7.29265363922782,0.000453240097793689,0.012723857795933
"1624028_at",0.0509127669999998,0.206669139000006,0.10448429,-0.0185740997500048,7.267744502275,7.29195203610305,0.000453520900060924,0.012723857795933
"1631655_a_at",0.203435533749995,0.144700195000008,0.178276033000002,0.105524690249999,9.8260387951,7.28602533475322,0.000455900403682604,0.012723857795933
"1626028_at",0.219950632500003,0.205654285000014,0.281860312500008,0.0302295175000005,10.63919262675,7.2857513840208,0.00045601071526013,0.012723857795933
"1627263_at",0.177530244000003,0.270600555750011,0.223896928750005,0.152721155000002,7.443576597375,7.28504784437708,0.000456294140401969,0.012723857795933
"1632391_at",0.156337511249996,-0.031698214249996,0.191016682000003,0.0598576009999974,7.39251728505,7.28132499700488,0.000457797061781571,0.0127376486441075
"1633487_at",0.0505844482500004,0.06839606800001,0.174981392750005,-0.0661818915000003,9.3242278038,7.27845189386996,0.000458960571215754,0.0127419559024119
"1638272_at",0.113621432249993,-0.0272038512499924,0.182624742500004,-0.025367293750004,9.824849982975,7.26751677628151,0.000463418030562157,0.0128295317288212
"1623777_s_at",0.12884554925,-0.0447167724999922,0.126839812000005,0.0570247162499982,8.277852326225,7.26574091598368,0.000464146295129138,0.0128295317288212
"1634281_at",0.128092489,0.071877300250005,0.203492066499999,0.0273114529999976,9.653961110175,7.24072194676954,0.000474537929484898,0.0130881290944394
"1629780_at",0.0685615077500001,0.0561029547500089,0.214900593500002,-0.065152343750003,7.845781459375,7.21085247151374,0.000487272244076222,0.0134100718674746
"1641320_s_at",0.397587647499996,0.345078417500008,0.302232957500002,0.216761474999998,10.84535066775,7.2016025550742,0.00049128976299695,0.0134625027017592
"1631542_a_at",0.17711040975,0.127630866000006,0.165077681250003,0.010295342499997,7.412669143375,7.20155873927844,0.000491308877890359,0.0134625027017592
"1640086_at",0.0901696950000002,0.150205120000013,0.232224235000007,-0.0299587275000004,8.9081431183,7.18792089527397,0.000497297424847893,0.0135971018845857
"1627557_a_at",0.0165078674999988,0.0421132175000105,0.145215847500006,-0.117817329999998,8.370756344325,7.15719464583688,0.000511078652096215,0.0139296670884446
"1628453_at",0.336279625000003,0.317207707500014,0.321750695000008,0.236141782500001,11.3089036565,7.154650833879,0.000512237820955425,0.0139296670884446
"1629991_a_at",-0.0286578602500005,0.0170737100000049,-0.0755225887499971,0.12129927225,6.55141485185,7.15348770442491,0.000512768777400786,0.0139296670884446
"1628990_at",0.0727912007499985,0.0284804845000064,0.153737272500004,-0.0216334342500009,8.940928384775,7.14091259062224,0.000518547038612608,0.0140464362625503
"1632691_at",0.186457519999996,0.202576725000009,0.194087205000008,0.0805116474999998,10.466102431,7.13773545057587,0.000520017962547989,0.0140464362625503
"1641187_at",0.090356191999998,0.0990952595000048,0.0971108877500013,-0.0565732005000026,6.89184044275,7.13305858338037,0.000522191367910617,0.0140464362625503
"1639107_at",0.0545454764999969,0.149079104500006,0.233302848249999,-0.00763469975000586,7.444567923675,7.13045919081152,0.000523403553942101,0.0140464362625503
"1632725_at",-0.0212256030000004,-0.0245128722499919,0.133878170250004,-0.0899007972500039,7.76135290305,7.12935856528989,0.000523917722913131,0.0140464362625503
"1631671_at",0.0196620132500032,0.0442505562500086,0.141219495500006,-0.1271306005,9.09035666335,7.12714814385859,0.000524951982727082,0.0140464362625503
"1628938_at",0.224070482249998,0.0353780537500059,0.229291284750004,0.103098810999998,9.2020637691,7.12530602287514,0.000525815587693717,0.0140464362625503
"1640440_at",0.152877508249999,0.0771789780000081,0.237057423000001,0.0808177507499988,9.077426863875,7.12263847871193,0.000527068862359218,0.0140464362625503
"1635542_at",0.0499475932499998,-0.0692386202499922,0.123568547250004,-0.050928326250002,10.43148298565,7.12262553465675,0.000527074951587148,0.0140464362625503
"1625772_at",0.126514298999999,0.0575640347500075,0.223057710250004,-0.00848279625000092,7.3609121462,7.12017337274749,0.000528229876472783,0.0140475785254825
"1623084_at",0.255479945,0.249871624250008,0.215645845750005,0.172461960749998,8.226553231875,7.1106103898298,0.000532759880666971,0.0141382832197168
"1637539_a_at",0.17788169125,0.0917821615000065,0.139507760500003,0.0275305079999972,6.65179351945,7.09487693794425,0.000540303794695583,0.0142539840589213
"1630897_at",0.39806704975,0.580543850250006,0.259058821250001,0.263334451499998,6.733666505025,7.09437484747643,0.000540546417434978,0.0142539840589213
"1630996_s_at",0.281071599249997,0.162613110500005,0.2201466125,0.176425504749997,9.364120618125,7.09421203652449,0.000540625116875748,0.0142539840589213
"1632177_at",0.339777947000004,0.327346086250007,0.289609152250003,0.26978865725,7.1523351736,7.09212850302178,0.000541633339794351,0.0142539840589213
"1630278_s_at",0.167703284999997,0.0545821825000088,0.239004540000004,0.110190927499999,11.03005742275,7.08305402878207,0.00054604806755382,0.0143223373791212
"1627614_at",0.296460142749996,0.242168878750009,0.273892678999999,0.154445748499997,9.387669191275,7.08213298712122,0.000546498307214726,0.0143223373791212
"1638217_at",0.0478350169999961,-0.0658090807499958,0.179596119500002,-0.0105259700000042,9.6339708717,7.07700335753276,0.000549013159377577,0.0143584559611958
"1640034_at",0.123154915,0.0730441000000086,0.255943396250005,0.0427872809999963,8.065382126325,7.07014374220545,0.00055239557514293,0.0144170679859618
"1630305_at",0.241343406250002,0.306676912500009,0.162996073000005,0.171313880999997,7.370579307125,7.05266589110506,0.000561115214022824,0.0146144482134769
"1624584_at",0.0699034802499989,0.140370616250007,0.241013419250002,0.0470334982499976,7.8431809453,7.04977694977987,0.000562570662955675,0.0146222070256298
"1641513_at",0.131649051999999,0.0474936157500077,0.153349411250002,-0.0104171712500021,8.11177852945,7.03629139304331,0.000569418472039149,0.0147698031597506
"1628592_at",0.109030475749998,-0.154730672249993,0.148602061500007,0.0299177610000001,7.914964704125,7.02146774184642,0.000577049060100665,0.0149370568180156
"1632541_at",0.339884339000001,0.334577936500008,0.311561344250004,0.270325829999999,8.170829598625,7.01225298248999,0.000581847664946782,0.0149998392185083
"1625991_s_at",0.155585944999997,0.0657061950000095,0.206587182500005,0.0828139049999983,13.22886045025,7.01224972653346,0.000581849368039034,0.0149998392185083
"1634531_at",0.113392231500002,0.076694957000008,0.267136449500002,-7.14975000448703e-06,7.680695872375,6.98374124759,0.000596968322477395,0.0153004350837894
"1639775_at",0.0352157920000016,0.0438730192500101,0.174100444000003,-0.0526744332500018,7.9679052948,6.98228573598061,0.000597751450005605,0.0153004350837894
"1634261_at",0.140844047500002,0.0758807925000102,0.236516657500005,0.0490661549999984,9.021977862925,6.98215462025644,0.000597822049965334,0.0153004350837894
"1639774_at",0.168627168499997,-0.0568379474999894,0.144289956000001,0.106407891749997,8.376795372575,6.98116617743163,0.000598354570249523,0.0153004350837894
"1633512_at",0.364562555249999,0.319280638000008,0.232150437250005,0.235278164999999,7.15957469845,6.97005044756571,0.000604378294338245,0.0154232456850115
"1624232_at",0.070694149499996,0.124221826250006,0.23443952575,-0.0401533812500023,7.986598852,6.96705453058703,0.000606012917398034,0.0154337805898628
"1629718_at",0.294402243000004,0.150063152250009,-0.168472282499994,0.15047694375,7.894463704975,6.96439097442707,0.000607470181576627,0.0154397652589053
"1635421_at",0.0610884472500004,-0.0211515807499953,0.126580013500002,0.00546569999999846,8.929278469875,6.96047320590834,0.000609620475624121,0.0154633049158311
"1632898_at",0.243212997999999,0.258555332750005,0.142589821250002,0.165602133499999,6.941048114275,6.93795073426532,0.000622141536421247,0.0157365194014707
"1639389_at",0.0436178279999995,0.087153806250007,0.218275551500002,-0.0360799002500025,8.02462420175,6.93663206685762,0.000622883130203874,0.0157365194014707
"1623456_at",0.077735356749999,0.243997523250008,0.121867343750004,0.0384974729999987,7.18039635655,6.93077806974803,0.000626186775351992,0.015778188632755
"1638935_at",0.0185251134999969,-0.180723817499994,-0.0282628189999969,-0.0331377755000015,8.692460602775,6.92753798927535,0.000628023358561702,0.015778188632755
