"ID","t","P.Value","adj.P.Val"
"1623234_s_at",1.9897338669747,0.0510559595744966,0.307471415905897
"1623235_at",0.35405284733534,0.724506076212003,0.903116542423025
"1623236_at",2.0564985000575,0.0439689464740076,0.287231459285617
"1623237_at",0.165119724379057,0.869389423755033,0.957723108521587
"1623238_at",2.34869172481802,0.0220572658450285,0.205906417847184
"1623239_at",-0.969092527531537,0.336281703539707,0.67937752412919
"1623240_at",1.35425811102565,0.180592007134378,0.527443322424216
"1623241_s_at",0.219662012853963,0.8268593286855,0.94385617053988
"1623242_at",0.710946467337565,0.479795777511165,0.777302964609692
"1623243_at",2.91151591958823,0.00499925033218261,0.0925085773703338
"1623244_at",-0.328008656413061,0.74401534971867,0.911891541606948
"1623245_at",0.0764479154083041,0.939310043485595,0.980464735946082
"1623246_at",-0.78405046065813,0.436009495816167,0.752162021182232
"1623247_at",1.41789033933542,0.161252373009282,0.503437907747833
"1623248_s_at",-0.996033558550324,0.323123191419465,0.668747793221686
"1623249_s_at",-1.23032193392733,0.223245599095117,0.574624031527257
"1623250_at",-0.476534874443228,0.635376287387579,0.864812654306908
"1623251_at",1.03521961017064,0.304605824776988,0.652303908607173
"1623252_a_at",2.27745397582501,0.0262357371765674,0.224073767900092
"1623253_at",-0.780220487758534,0.438243335167402,0.753798763646084
"1623254_s_at",-3.09127661529714,0.00298957847230098,0.0702954854375032
"1623255_at",-1.69049313238895,0.0959789303574285,0.406206495786955
"1623256_at",0.169968911333202,0.865590536009859,0.956484860268138
"1623257_a_at",-0.293926675379256,0.769800202816582,0.923282871603348
"1623258_at",1.25332652788057,0.214814420840166,0.565282269336688
"1623259_at",-3.10014343974936,0.00291333859654948,0.069189966267927
"1623260_at",0.784850904412178,0.435543486413927,0.751921020755184
"1623261_at",-2.30001076500374,0.0248424962945355,0.218678583267087
"1623262_at",1.25175251112192,0.215383699200331,0.565759094559206
"1623263_at",0.105995856422269,0.915929421861421,0.974325715926146
"1623264_at",-1.72928207687711,0.0887580239238702,0.392748556947277
"1623265_at",1.22904886034418,0.223719166851424,0.575373273194217
"1623266_at",1.36840306852971,0.176147096726212,0.521457478094634
"1623267_at",-1.99029562078501,0.0509924632908118,0.307344144887326
"1623268_a_at",0.766207817860232,0.446473491082636,0.758068948485766
"1623269_at",1.04857133123381,0.298464557904816,0.647048764746291
"1623270_at",2.26901306424337,0.0267746235677701,0.225525629269502
"1623271_a_at",-0.526054940809859,0.600735400154614,0.848335604320803
"1623272_at",-0.550095048224884,0.584239686921021,0.839144414287775
"1623273_at",1.65963366035621,0.102061814603760,0.41822173197199
"1623274_s_at",-0.435190779302164,0.664942120382052,0.877777267136113
"1623275_at",-1.63328502408916,0.107501054146512,0.427977255684551
"1623276_at",1.26283396605250,0.211399452921066,0.562032108212136
"1623277_at",1.67786939684795,0.0984303653199175,0.410350260348235
"1623278_at",2.02556389562587,0.0471393966708305,0.297087016736412
"1623279_at",0.830205203055646,0.409622850868907,0.734472013932903
"1623280_at",-0.132273732451112,0.895198097025973,0.968526261007248
"1623281_s_at",-3.41488181184009,0.00113306326591014,0.0395466206547494
"1623282_at",1.13680727840046,0.260013673709096,0.61195222159739
"1623283_at",1.30250455499713,0.197583676417817,0.547414738016251
"1623284_at",-0.442307808552343,0.659812719692331,0.876026658475844
"1623285_at",-0.725961683595207,0.470606490410364,0.773280573330556
"1623286_at",0.248685018568722,0.804430151219616,0.93462789752445
"1623287_at",-5.54365033545635,6.54320957367592e-07,0.000288388157768153
"1623288_at",-1.48989626448434,0.141344717803201,0.479399002515118
"1623289_at",1.93347812846798,0.0577674751002535,0.323548255098931
"1623290_at",1.04278678064507,0.301114749916361,0.649525010290789
"1623291_at",1.42104485979280,0.160336993301343,0.502431662871537
"1623292_at",0.541382819836758,0.59019282749948,0.842459476295107
"1623293_at",1.59714159267599,0.115342309590839,0.440999946907564
"1623294_at",0.967816852309476,0.336913408756185,0.679491638049081
"1623295_at",1.06857639229499,0.289422513962912,0.637806451700595
"1623296_at",-4.33314425030759,5.51176533670509e-05,0.00580327648117971
"1623297_at",-0.79957557939619,0.427023588052988,0.7464444789504
"1623298_at",1.91576066485209,0.0600311077143905,0.328532934855076
"1623299_at",3.44363949225095,0.00103672691771108,0.0376399397403457
"1623300_at",1.96422948464424,0.0540110743439819,0.313816772103107
"1623301_at",1.76237671835791,0.0829572375395942,0.380432681355499
